ID,CLAVE12,DESCRIPCION,UNIDAD,CANTI,TIPO,caracteristicas,redfrio,fecreg
3867,0608410320,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 22 x 22 mm Longitud: 116 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3868,0608410346,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 24 x 24 mm Longitud: 116 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3869,0608410353,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 26 x 26 mm Longitud: 116 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3870,0608410361,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 28 x 28 mm Longitud: 116 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3871,0608410395,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 30 x 30 mm Longitud: 115 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3872,0608410403,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 32 x 32 mm Longitud: 115 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3873,0608410445,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 34 x 34 mm Longitud: 115 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3874,0608410452,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 36 x 36 mm Longitud: 114 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3875,0608410460,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 38 x 38 mm Longitud: 114 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3876,0608410478,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 40 x 40 mm Longitud: 114 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3877,0608410486,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 42 x 42 mm Longitud: 113 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3878,0608410510,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 44 x 44 mm Longitud: 113 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3879,0608410536,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento proximal con accesorios. Estéril. Diámetro: 46 x 46 mm Longitud: 112 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3880,0608410551,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento distal con accesorios. Estéril. Diámetro: 26 x 22 mm Longitud: 114 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3881,0608410569,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento distal con accesorios. Estéril. Diámetro: 28 x 24 mm Longitud: 113 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3882,0608410585,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento distal con accesorios. Estéril. Diámetro: 30 x 26 mm Longitud: 113 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3883,0608410593,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento distal con accesorios. Estéril. Diámetro: 32 x 28 mm Longitud: 113 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3884,0608410601,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento distal con accesorios. Estéril. Diámetro: 34 x 30 mm Longitud: 113 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3885,0608410619,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento distal con accesorios. Estéril. Diámetro: 36 x 32 mm Longitud: 112 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3886,0608410627,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento distal con accesorios. Estéril. Diámetro: 38 x 34 mm Longitud: 112 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3887,0608410635,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento distal con accesorios. Estéril. Diámetro: 40 x 36 mm Longitud: 112 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3888,0608410643,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento distal con accesorios. Estéril. Diámetro: 42 x 38 mm Longitud: 112 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3889,0608410692,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento distal con accesorios. Estéril. Diámetro: 44 x 40 mm Longitud: 111 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3890,0608410700,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento distal con accesorios. Estéril. Diámetro: 46 x 42 mm Longitud: 110 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3891,0608410718,Sistema de Endoprótesis para Tratamiento de Aneurismas. Endoprótesis torácica segmento distal con accesorios. Estéril. Diámetro: 46 x 44 mm Longitud: 110 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3892,0608410734,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión abdominal. Estéril. Diámetro: 20 x 20 mm. Longitud:  30 mm. Pieza.,ENV,12,SBR,generico,SI,28/02/2020
3893,0608410742,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión abdominal. Estéril. Diámetro: 22 x 22 mm. Longitud: 30 mm. Pieza.,ENV,12,SBR,generico,SI,28/02/2020
3894,0608410767,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión abdominal. Estéril. Diámetro: 24 x 24 mm.  Longitud: 30 mm. Pieza.,ENV,12,SBR,generico,SI,28/02/2020
3895,0608410775,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión abdominal. Estéril. Diámetro: 26 x 26 mm. Longitud:  30 mm. Pieza.,ENV,12,SBR,generico,SI,28/02/2020
3896,0608410791,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión abdominal. Estéril. Diámetro: 28 x 28 mm. Longitud:  29 mm. Pieza.,ENV,12,SBR,generico,SI,28/02/2020
3897,0608410809,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión abdominal. Estéril. Diámetro: 30 x 30 mm. Longitud:  28 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3898,0608410825,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión abdominal. Estéril. Diámetro: 32 x 32 mm. Longitud:  28 mm. Pieza.,,,,generico,SI,28/02/2020
3899,0608410833,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión abdominal. Estéril. Diámetro:34 x 34 mm.  Longitud:  28 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3900,0608410858,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión abdominal. Estéril. Diámetro: 36 x 36 mm. Longitud: 26 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3901,0608410866,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 8 x 8 mm. Longitud:  81 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3902,0608410882,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 10 x 10 mm. Longitud:  81 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3903,0608410890,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 12 x  8 mm. Longitud:  75 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3904,0608410916,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 12 x 12 mm.  Longitud:  81 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3905,0608410924,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 14 x 10 mm. Longitud:  75 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3906,0608410973,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro:  14 x 14 mm. Longitud: 80 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3907,0608410981,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 16 x 12 mm.  Longitud: 75 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3908,0608411161,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 16 x 16 mm. Longitud:  80 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3909,0608411211,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 18 x 14 mm. Longitud: 75 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3910,0608411336,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 18 x 18 mm. Longitud:  80 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3911,0608411344,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 20 x 16 mm. Longitud:  74 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3912,0608411393,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 20 x 20 mm. Longitud:  79 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3913,0608411435,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 22 x 18 mm. Longitud:  74 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3914,0608411559,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión ilíaca. Estéril. Diámetro: 22 x 22 mm. Longitud:  79 mm. Pieza. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3915,0608411914,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica proximal. Estéril. Diámetro: 26 x 26 mm. Longitud:  50 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3916,0608411948,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica proximal. Estéril. Diámetro: 28 x 28 mm. Longitud:  49 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3917,0608411955,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica proximal. Estéril. Diámetro: 30 x 30 mm. Longitud:  48 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3918,0608412045,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica proximal. Estéril. Diámetro: 32 x 32 mm.  Longitud:  48 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3919,0608412268,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica proximal. Estéril. Diámetro: 34 x 34 mm. Longitud: 48 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3920,0608412276,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica proximal. Estéril. Diámetro: 36 x 36 mm. Longitud:  46 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3921,0608412441,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica proximal. Estéril. Diámetro: 40 x 40 mm. Longitud: 46 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3922,0608412565,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica proximal. Estéril. Diámetro: 42 x 42 mm.  Longitud:  54 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3923,0608412623,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica proximal. Estéril. Diámetro: 44 x 44 mm. Longitud: 54 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3924,0608413282,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica proximal. Estéril. Diámetro: 46 x 46 mm. Longitud: 52 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3925,0608413498,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica distal. Estéril. Diámetro: 26 x 26 mm. Longitud:  50 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3926,0608413837,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica distal. Estéril. Diámetro: 28 x 28 mm. Longitud:  49 mm. Pieza.,,,,generico,SI,28/02/2020
3927,0608413845,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica distal. Estéril. Diámetro: 30 x 30 mm. Longitud:  48 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3928,0608413894,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica distal. Estéril. Diámetro: 32 x 32 mm. Longitud:  48 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3929,0608413902,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica distal. Estéril. Diámetro: 34 x 34 mm. Longitud:  48 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3930,0608413928,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica distal. Estéril. Diámetro: 36 x 36 mm. Longitud: 46 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3931,0608413936,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica distal. Estéril. Diámetro: 38 x 38 mm. Longitud: 46 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3932,0608413951,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica distal. Estéril. Diámetro: 40 x 40 mm.  Longitud: 46 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3933,0608414231,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica distal. Estéril. Diámetro: 42 x 42 mm. Longitud: 54 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3934,0608414249,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica distal. Estéril. Diámetro: 44 x 44 mm. Longitud:  54 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3935,0608414256,Sistemas de endoprótesis para tratamiento de aneurismas. Extensión torácica distal. Estéril. Diámetro: 46 x 46 mm. Longitud:  52 mm. Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3936,0608414264,Prótesis. Endoprótesis  metálica  autoexpandible  para  angioplastía carotídea premontada para sistema de liberación sobre la guía. Estéril. Diámetro:  4 mm. Longitud: 6 cm (60 mm). Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3937,0608414371,Prótesis. Endoprótesis  metálica  autoexpandible  para  angioplastía carotídea premontada para sistema de liberación sobre la guía. Estéril. Diámetro:  5 mm. Longitud: 6 cm (60 mm). Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3938,0608414447,Prótesis. Endoprótesis  metálica  autoexpandible  para  angioplastía carotídea premontada para sistema de liberación sobre la guía. Estéril. Diámetro: 6 mm.  Longitud: 2-6 cm (20-60 mm). Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3939,0608414462,Prótesis. Endoprótesis  metálica  autoexpandible  para  angioplastía carotídea premontada para sistema de liberación sobre la guía. Estéril. Diámetro:  8 mm. Longitud: 2-6 cm (20-60 mm). Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3940,0608414470,Prótesis. Endoprótesis  metálica  autoexpandible  para  angioplastía carotídea premontada para sistema de liberación sobre la guía. Estéril. Diámetro:  10 mm. Longitud: 2-6 cm (20-60 mm). Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3941,0608417317,Prótesis. Endoprótesis  metálica  autoexpandible  para  angioplastía carotídea premontada para sistema de liberación sobre la guía. Estéril. Diámetro:  12 mm. Longitud:  6 cm (60 mm). Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3942,0608417374,Prótesis. Endoprótesis  metálica  autoexpandible  para  angioplastía carotídea premontada para sistema de liberación sobre la guía. Estéril. Diámetro:  14 mm. Longitud: 6 cm (60 mm). Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3943,0608418968,Prótesis. Endoprótesis  metálica  autoexpandible  para  angioplastía carotídea premontada para sistema de liberación sobre la guía. Estéril. Diámetro: 6 mm.  Longitud: 8 cm (80 mm). Pieza.,ENV,1,CRTE,generico,SI,28/02/2020
3944,0608420097,Prótesis. Endoprótesis  metálica  autoexpandible  para  angioplastía carotídea premontada para sistema de liberación sobre la guía. Estéril. Diámetro:  8 mm. Longitud: 8 cm (80 mm). Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3945,0608420105,Prótesis. Endoprótesis  metálica  autoexpandible  para  angioplastía carotídea premontada para sistema de liberación sobre la guía. Estéril. Diámetro:  10 mm. Longitud: 8 cm (80 mm). Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3946,0608420113,Prótesis. Endoprótesis  metálica  autoexpandible  para  angioplastía carotídea premontada para sistema de liberación sobre la guía. Estéril. Diámetro:  12 mm. Longitud:  8 cm (80 mm). Pieza.,ENV,12,PZA,generico,SI,28/02/2020
3947,0608420121,Prótesis. Endoprótesis  metálica  autoexpandible  para  angioplastía carotídea premontada para sistema de liberación sobre la guía. Estéril. Diámetro: 14 mm. Longitud: 8 cm (80 mm). Pieza.,ENV,12,PZA,generico,SI,28/02/2020
