ID,CLAVE12,DESCRIPCION,UNIDAD,CANTI,TIPO,caracteristicas,redfrio,fecreg
6128,0808260012,Reactivos para pruebas por radioinmunoanálisis. Ácido fólico (I125).  Determinación de ácido fólico por radioinmunoanálisis Controles propios incluidos fase sólida Porcentaje de unión mayor al 40%.  Para 100 pruebas.  RTC.,,,,generico,NO,28/02/2020
6129,0808260046,Reactivos para pruebas por radioinmunoanálisis Alfa endorfinas (I125). Estuche. RTC.,,,,generico,NO,28/02/2020
6130,0808260053,Reactivos para pruebas por radioinmunoanálisis. Alfa - 1-fetoproteína.  Estuche.  RTC.,,,,generico,NO,28/02/2020
6131,0808260079,Reactivos para pruebas por radioinmunoanálisis Angiotensina I (I125). Estuche. RTC.,,,,generico,NO,28/02/2020
6132,0808260087,Reactivos para pruebas por radioinmunoanálisis Angiotensina II (I125). Estuche. RTC.,,,,generico,NO,28/02/2020
6133,0808260095,Reactivos para pruebas por radioinmunoanálisis. Anticuerpo contra el antígeno central del virus de la hepatitis B. Estuche. RTC.,,,,generico,NO,28/02/2020
6134,0808260103,Reactivos para pruebas por radioinmunoanálisis.  Anticuerpo contra el antígeno e del virus de la hepatitis B. Estuche. RTC.,,,,generico,NO,28/02/2020
6135,0808260129,Reactivos para pruebas por radioinmunoanálisis. Anticuerpo IgM contra el virus de la hepatitis A. Estuche. RTC.,,,,generico,NO,28/02/2020
6136,0808260137,Reactivos para pruebas por radioinmunoanálisis. Anticuerpo contra el antígeno superficial del virus de la hepatitis B. Estuche. RTC.,,,,generico,NO,28/02/2020
6137,0808260145,Reactivos para pruebas por radioinmunoanálisis Anticuerpos antitiroglobulina. Determinación   de   anticuerpos   antitiroglobulina   por   radioinmunoanálisis   con   técnica   de   IRMA (inmunorradiométrica). Controles propios incluidos fase sólida Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,EST,100,PBA,generico,NO,28/02/2020
6138,0808260152,Reactivos para pruebas por radioinmunoanálisis. Antígeno carcinoembrionario (CEA). (I125).Determinación de Antígeno CEA por radioinmunoanálisis con técnica de IRMA (inmunorradiométrica) anticuerpos monoclonales. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6139,0808260160,Reactivos para pruebas por radioinmunoanálisis. Antígeno e del virus de la Hepatitis B. Estuche. RTC.,,,,generico,NO,28/02/2020
6140,0808260178,Reactivos para pruebas por radioinmunoanálisis.  Antígeno superficial del virus de la hepatitis B. Estuche. RTC.,,,,generico,NO,28/02/2020
6141,0808260186,Reactivos para pruebas por radioinmunoanálisis Beta-endorfinas. Estuche. RTC.,,,,generico,NO,28/02/2020
6142,0808260236,Reactivos para pruebas por radioinmunoanálisis. Digoxina (I125). Determinación  de  digoxina  sérica  por  radioinmunoanálisis.  Controles  propios  incluidos  fase  sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6143,0808260244,Reactivos para pruebas por radioinmunoanálisis Estradiol (E-2). Determinación  de  estradiol  sérico  por  radioinmunoanálisis.  Controles  propios  incluidos  fase  sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6144,0808260269,Reactivos para pruebas por radioinmunoanálisis Estriol libre. 1 x 50. Estuche. RTC.,,,,generico,NO,28/02/2020
6145,0808260285,Reactivos para pruebas por radioinmunoanálisis Ferritina (I125). Determinación de ferritina sérica por radioinmunoanálisis con técnica de IRMA (inmunorradiométrica). Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6146,0808260293,Reactivos para pruebas por radioinmunoanálisis. Fosfatasa ácida prostática (I125). Determinación de fosfatasa ácida prostática sérica por radioinmunoanálisis. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6147,0808260301,Reactivos para pruebas por radioinmunoanálisis Gammaendorfinas. 1 x 100. Estuche. RTC.,,,,generico,NO,28/02/2020
6148,0808260327,Reactivos para pruebas por radioinmunoanálisis. Gentamicina. Estuche. RTC.,,,,generico,NO,28/02/2020
6149,0808260335,Reactivos para pruebas por radioinmunoanálisis Globulina transportadora de tiroxina. Estuche. RTC.,,,,generico,NO,28/02/2020
6150,0808260343,Reactivos para pruebas por radioinmunoanálisis Glucagon. Estuche. RTC.,,,,generico,NO,28/02/2020
6151,0808260350,Reactivos para pruebas por radioinmunoanálisis Fracción ß de Gonadotrofina coriónica fracción ß libre (HCG- ß) (I125). Determinación    fracción    ß    libre    de    gonadotrofina    coriónica    sérica.    Marcador    tumoral    por radioinmunoanálisis con técnica de IRMA (inmunorradiométrica) anticuerpos monoclonales Controles propios incluidos fase sólida Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6152,0808260376,Reactivos para pruebas por radioinmunoanálisis. Hierro sérico. Estuche. RTC.,,,,generico,NO,28/02/2020
6153,0808260392,Reactivos para pruebas por radioinmunoanálisis Hormona estimulante del folículo (FSH-I125). Determinación de hormona folículo estimulante sérica por radioinmunoanálisis en fase sólida con técnica de IRMA (inmunorradiométrica). Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6154,0808260418,Reactivos y Juegos de reactivos para pruebas específicas Hormona estimulante de tiroides neonatal. Estuche. RTC.,,,,generico,NO,28/02/2020
6155,0808260442,Reactivos para pruebas por radioinmunoanálisis Hormona luteinizante del folículo (HLI125). Determinación de hormona luteinizante sérica por radioinmunoanálisis en fase sólida con técnica de IRMA (inmunorradiométrica). Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6156,0808260459,Reactivos para pruebas por radioinmunoanálisis Insulina (I125). Determinación  de  insulina  sérica  por  radioinmunoanálisis.  Controles  propios  incluidos  fase  sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,EST,100,PBA,generico,NO,28/02/2020
6157,0808260483,Reactivos para pruebas por radioinmunoanálisis. Metotrexato. Estuche. RTC.,,,,generico,NO,28/02/2020
6158,0808260491,Reactivos para pruebas por radioinmunoanálisis. Mioglobina. Estuche. RTC.,,,,generico,NO,28/02/2020
6159,0808260517,Reactivos para pruebas por radioinmunoanálisis Pepsinógeno. Estuche. RTC.,,,,generico,NO,28/02/2020
6160,0808260525,Reactivos para pruebas por radioinmunoanálisis Progesterona (I125 ). Determinación sérica de progesterona por radioinmunoanálisis. Controles propios incluidos fase sólida Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,EST,400,PBA,generico,NO,28/02/2020
6161,0808260533,Reactivos para pruebas por radioinmunoanálisis Prolactina (I125). Determinación  de  prolactina  sérica  por radioinmunoanálisis  con  técnica  de IRMA.  Controles  propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6162,0808260541,Reactivos para pruebas por radioinmunoanálisis Prostaglandinas. Estuche 1 X 100. RTC.,,,,generico,NO,28/02/2020
6163,0808260566,Reactivos para pruebas por radioinmunoanálisis Somatostatina (I125 ). 1 x 100. Estuche. RTC.,,,,generico,NO,28/02/2020
6164,0808260608,Reactivos para pruebas por radioinmunoanálisis Tiroxina T4 (I125). Determinación de tiroxina sérica por radioinmunoanálisis. Controles propios incluidos alto medio y bajo fase sólida. Anticuerpo monoclonal. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6165,0808260616,Reactivos para pruebas por radioinmunoanálisis Tiroxina libre T4L (I125). Determinación de Tiroxina sérica por radioinmunoanálisis. Controles propios incluidos alto medio y bajo fase sólida. Con anticuerpo monoclonal. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6166,0808260624,Reactivos para pruebas por radioinmunoanálisis Tiroxina neonatal (I125). Estuche. RTC.,,,,generico,NO,28/02/2020
6167,0808260640,Reactivos para pruebas por radioinmunoanálisis. Tripsina. 1 x 100. Estuche. RTC.,,,,generico,NO,28/02/2020
6168,0808260657,Reactivos para pruebas por radioinmunoanálisis Triyodotironina (T3) (I125). Determinación de triyodotironina sérica por radioinmunoanálisis. Controles propios incluidos alto medio y bajo fase sólida con anticuerpo monoclonal. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6169,0808260659,Reactivos para pruebas por radioinmunoanálisis Prostaglandina D2. Estuche. RTC.,,,,generico,NO,28/02/2020
6170,0808260665,Reactivos para pruebas por radioinmunoanálisis Triyodotironina reversa (T3r) (I125). Determinación de triyodotironina reversa sérica por radioinmunoanálisis. Controles propios incluidos alto medio y bajo fase sólida con anticuerpo monoclonal. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6171,0808260673,Reactivos para pruebas por radioinmunoanálisis. Vancomicina.  Estuche.  RTC.,,,,generico,NO,28/02/2020
6172,0808260681,Reactivos para pruebas por radioinmunoanálisis. Vitamina B12 (I 125). Determinación vitamina B12 sérica por radioinmunoanálisis. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6173,0808260707,Reactivos para pruebas por radioinmunoanálisis Guanosin monofosfato cíclico. Estuche. RTC.,,,,generico,NO,28/02/2020
6174,0808260723,Reactivos para pruebas por radioinmunoanálisis Eritropoyetina (I125). Determinación de eritropoyetina sérica por radioinmunoanálisis. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6175,0808260731,Reactivos para pruebas por radioinmunoanálisis Testosterona libre (I125). Determinación de testosterona libre por radioinmunoanálisis. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,EST,100,PBA,generico,NO,28/02/2020
6176,0808260749,Reactivos para pruebas por radioinmunoanálisis Paratohormona intacta (I125). Determinación de paratohormona sérica por radioinmunoanálisis con técnica de IRMA. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,EST,100,PBA,generico,NO,28/02/2020
6177,0808260756,Reactivos para pruebas por radioinmunoanálisis Paratohormona C terminal (I125). Determinación de paratohormona sérica por radioinmunoanálisis con técnica de IRMA. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6178,0808260772,Reactivos para pruebas por radioinmunoanálisis. Antígeno carcinoembriogénico.  Estuche.  RTC.,,,,generico,NO,28/02/2020
6179,0808260780,Reactivos para pruebas por radioinmunoanálisis Triyodotironina (T3) neonatal (I125). Determinación de triyodotironina neonatal sérica por radioinmunoanálisis. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6180,0808260806,Reactivos para pruebas por radioinmunoanálisis. Ciclosporina (I125). Determinación de ciclosporina sérica por radioinmunoanálisis. Controles propios incluidos fase líquida doble anticuerpo. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6181,0808260889,Reactivos para pruebas por radioinmunoanálisis Tirotrofina (TSH) (I125). Determinación de tirotrofina sérica por radioinmunoanálisis con técnica  de  IRMA. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6182,0808260897,Reactivos para pruebas por radioinmunoanálisis. Tirotrofina neonatal (TSH-NN) (I125). Determinación de tirotrofina neonatal sérica por radioinmunoanálisis con técnica de IRMA. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6183,0808260921,Reactivos para pruebas por radioinmunoanálisis Aldosterona (Aldoctk-I125). 1 x 100. Estuche. RTC.,,,,generico,NO,28/02/2020
6184,0808260962,Reactivos para pruebas por radioinmunoanálisis Adrenocorticotrofina (ACTH) (I125). Determinación de adrenocorticotrofina (ACTH) sérica por radioinmunoanálisis con técnica de IRMA. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC,,,,generico,NO,28/02/2020
6185,0808261093,Sustancias biológicas antígenos sueros.  Antisueros preparados en conejo: Cuantificación de beta 2 microglobulina.  Para 100 pruebas.  RTC.,,,,generico,NO,28/02/2020
6186,0808261150,Reactivos para pruebas por radioinmunoanálisis. Adenosín monofosfato cíclico (AMP). Estuche. RTC.,,,,generico,NO,28/02/2020
6187,0808261176,Reactivos para pruebas por radioinmunoanálisis Calcitonina (I125). Determinación  de  calcitonina  por  radioinmunoanálisis  con  técnica  de  IRMA  (inmunorradiométrica) anticuerpos monoclonales. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,EST,100,PBA,generico,NO,28/02/2020
6188,0808261184,Reactivos para pruebas por radioinmunoanálisis Cortisol. (I125). Para la determinación de cortisol sérico por radioinmunoanálisis. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,EST,100,PBA,generico,NO,28/02/2020
6189,0808261200,Reactivos para pruebas por radioinmunoanálisis Gastrina (I125). Determinación de gastrina sérica por radioinmunoanálisis. Con controles propios incluidos fase sólida. Con porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6190,0808261226,Reactivos para pruebas por radioinmunoanálisis 17  hidroxiprogesterona (I125). Determinación de 17 hidroxiprogesterona por radioinmunoanálisis. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,EST,100,PBA,generico,NO,28/02/2020
6191,0808261234,Reactivos para pruebas por radioinmunoanálisis Hormona de crecimiento (HC) (I125). Determinación de hormona de crecimiento sérica por radioinmunoanálisis con técnica de IRMA. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,EST,100,PBA,generico,NO,28/02/2020
6192,0808261317,Reactivos para pruebas por radioinmunoanálisis Renina (I125 ). Estuche. RTC.,ENV,1,EST,generico,NO,28/02/2020
6193,0808261374,Reactivos para pruebas por radioinmunoanálisis. Anticuerpo contra el virus de la hepatitis A. Estuche. RTC.,,,,generico,NO,28/02/2020
6194,0808261382,Reactivos para pruebas por radioinmunoanálisis Estriol 1 x 50. Estuche. RTC.,,,,generico,NO,28/02/2020
6195,0808261390,Reactivos para pruebas por radioinmunoanálisis Prostaglandina E2. Estuche. RTC.,,,,generico,NO,28/02/2020
6196,0808261895,Reactivos para pruebas por radioinmunoanálisis Prostaglandina F2A. Estuche. RTC.,,,,generico,NO,28/02/2020
6197,0808261903,Reactivos para pruebas por radioinmunoanálisis Prostaglandina cíclica E2. Estuche. RTC.,,,,generico,NO,28/02/2020
6198,0808261911,Reactivos para pruebas por radioinmunoanálisis Tromboxano. Estuche. RTC.,,,,generico,NO,28/02/2020
6199,0808261929,Reactivos para pruebas por radioinmunoanálisis Leucotrieno B-4. Estuche. RTC.,,,,generico,NO,28/02/2020
6200,0808261937,Reactivos para pruebas por radioinmunoanálisis. Dehidrocalciferol Vitamina D2. Determinación de dehidrocalciferol Vitamina D2 por radioinmunoanálisis. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,,,,generico,NO,28/02/2020
6201,0808261945,Reactivos para pruebas por radioinmunoanálisis 6-Ketoprostaglandina. Estuche. RTC.,,,,generico,NO,28/02/2020
6202,0808261978,Radiofármacos y generadores de radionuclidos. P-52 marcador potencial de cáncer mamario. Estuche. RTC.,,,,generico,NO,28/02/2020
6203,0808261986,Reactivos para pruebas por radioinmunoanálisis. CA 125. Para la determinación de CA 125 sérica. Marcador tumoral por radioinmunoanálisis con técnica de IRMA (Inmunoradiométrica) anticuerpos monoclonales Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,EST,100,PBA,generico,NO,28/02/2020
6204,0808261994,Reactivos para pruebas por radioinmunoanálisis. CA 19-9. Determinación de CA 19-9 sérica.  Marcador tumoral por radioinmunoanálisis con técnica  de  IRMA (inmunorradiométrica) anticuerpos monoclonales. Controles propios incluidos fase sólida. Porcentaje de unión mayor al 40%. Para 100 pruebas. RTC.,EST,100,PBA,generico,NO,28/02/2020
6205,0808262000,Reactivos para pruebas por radioinmunoanálisis. CA 15-3. Estuche. RTC.,ENV,1,EST,generico,NO,28/02/2020
6206,0808262216,Sustancias biológicas antígenos sueros. Antisueros preparados en conejo: Factor de crecimiento epidermal. Frasco con 1 ml. RTC.,,,,generico,NO,28/02/2020
6207,0808262232,Reactivos para pruebas por radioinmunoanálisis Interleucina 1 L. Estuche. RTC.,,,,generico,NO,28/02/2020
6208,0808262240,Reactivos para pruebas por radioinmunoanálisis Interleucina 1 B. Estuche. RTC.,,,,generico,NO,28/02/2020
6209,0808262257,Reactivos para pruebas por radioinmunoanálisis Interleucina 2. Estuche. RTC.,,,,generico,NO,28/02/2020
6210,0808262265,Reactivos para pruebas por radioinmunoanálisis Interleucina 6. Estuche. RTC.,,,,generico,NO,28/02/2020
6211,0808262273,Sustancias biológicas antígenos sueros.Antisueros preparados en conejo:  Factor de necrosis tumoral (FNT). Para 96 pruebas. RTC.,,,,generico,NO,28/02/2020
